id,date,store_nbr,family,sales,onpromotion
527,2015-06-11,1,BABY CARE,67.173,0
528,2015-06-12,1,BABY CARE,39.052,0
529,2015-06-13,1,BABY CARE,56.507,0
530,2015-06-14,1,BABY CARE,68.195,0
531,2015-06-15,1,BABY CARE,98.107,0
532,2015-06-16,1,BABY CARE,101.631,0
533,2015-06-17,1,BABY CARE,77.974,0
534,2015-06-18,1,BABY CARE,57.581,0
535,2015-06-19,1,BABY CARE,40.729,0
536,2015-06-20,1,BABY CARE,39.039,0
537,2015-06-21,1,BABY CARE,77.049,0
538,2015-06-22,1,BABY CARE,91.542,0
539,2015-06-23,1,BABY CARE,103.438,0
540,2015-06-24,1,BABY CARE,81.489,0
541,2015-06-25,1,BABY CARE,73.814,0
542,2015-06-26,1,BABY CARE,41.535,0
543,2015-06-27,1,BABY CARE,48.274,0
544,2015-06-28,1,BABY CARE,62.01,0
545,2015-06-29,1,BABY CARE,96.115,0
546,2015-06-30,1,BABY CARE,92.621,0
547,2015-07-01,1,BABY CARE,88.653,0
548,2015-07-02,1,BABY CARE,56.147,0
549,2015-07-03,1,BABY CARE,52.53,0
550,2015-07-04,1,BABY CARE,59.556,0
551,2015-07-05,1,BABY CARE,78.048,1
552,2015-07-06,1,BABY CARE,79.258,0
553,2015-07-07,1,BABY CARE,92.617,0
554,2015-07-08,1,BABY CARE,75.859,0
555,2015-07-09,1,BABY CARE,58.578,0
556,2015-07-10,1,BABY CARE,45.076,0
557,2015-07-11,1,BABY CARE,45.932,0
558,2015-07-12,1,BABY CARE,58.347,0
559,2015-07-13,1,BABY CARE,77.689,0
560,2015-07-14,1,BABY CARE,78.044,0
561,2015-07-15,1,BABY CARE,75.273,0
562,2015-07-16,1,BABY CARE,59.185,0
563,2015-07-17,1,BABY CARE,50.429,0
564,2015-07-18,1,BABY CARE,42.624,0
565,2015-07-19,1,BABY CARE,69.143,0
566,2015-07-20,1,BABY CARE,73.117,0
567,2015-07-21,1,BABY CARE,82.607,0
568,2015-07-22,1,BABY CARE,76.204,0
569,2015-07-23,1,BABY CARE,44.522,0
570,2015-07-24,1,BABY CARE,45.486,0
571,2015-07-25,1,BABY CARE,43.304,0
572,2015-07-26,1,BABY CARE,58.381,0
573,2015-07-27,1,BABY CARE,74.592,0
574,2015-07-28,1,BABY CARE,84.273,0
575,2015-07-29,1,BABY CARE,74.394,0
576,2015-07-30,1,BABY CARE,56.099,0
577,2015-07-31,1,BABY CARE,34.199,0
578,2015-08-01,1,BABY CARE,40.913,0
579,2015-08-02,1,BABY CARE,57.715,0
580,2015-08-03,1,BABY CARE,82.61,0
581,2015-08-04,1,BABY CARE,86.523,0
582,2015-08-05,1,BABY CARE,84.39,0
583,2015-08-06,1,BABY CARE,56.548,0
584,2015-08-07,1,BABY CARE,36.111,0
585,2015-08-08,1,BABY CARE,39.347,0
586,2015-08-09,1,BABY CARE,71.367,0
587,2015-08-10,1,BABY CARE,75.979,0
588,2015-08-11,1,BABY CARE,88.746,0
589,2015-08-12,1,BABY CARE,73.291,0
590,2015-08-13,1,BABY CARE,57.356,0
591,2015-08-14,1,BABY CARE,37.133,0
592,2015-08-15,1,BABY CARE,35.867,0
593,2015-08-16,1,BABY CARE,62.384,0
594,2015-08-17,1,BABY CARE,99.922,1
595,2015-08-18,1,BABY CARE,82.164,0
596,2015-08-19,1,BABY CARE,78.783,0
597,2015-08-20,1,BABY CARE,62.867,1
598,2015-08-21,1,BABY CARE,31.472,0
599,2015-08-22,1,BABY CARE,45.718,0
600,2015-08-23,1,BABY CARE,57.179,0
601,2015-08-24,1,BABY CARE,81.026,0
602,2015-08-25,1,BABY CARE,74.403,0
603,2015-08-26,1,BABY CARE,61.977,0
604,2015-08-27,1,BABY CARE,39.169,0
605,2015-08-28,1,BABY CARE,29.769,0
606,2015-08-29,1,BABY CARE,34.374,0
607,2015-08-30,1,BABY CARE,42.504,0
608,2015-08-31,1,BABY CARE,77.796,0
609,2015-09-01,1,BABY CARE,101.234,1
610,2015-09-02,1,BABY CARE,59.665,0
611,2015-09-03,1,BABY CARE,47.569,0
612,2015-09-04,1,BABY CARE,40.866,0
613,2015-09-05,1,BABY CARE,46.882,0
614,2015-09-06,1,BABY CARE,59.63,0
615,2015-09-07,1,BABY CARE,75.275,0
616,2015-09-08,1,BABY CARE,77.471,0
617,2015-09-09,1,BABY CARE,58.671,0
618,2015-09-10,1,BABY CARE,49.229,0
619,2015-09-11,1,BABY CARE,-44.759,0
620,2015-09-12,1,BABY CARE,36.615,0
621,2015-09-13,1,BABY CARE,63.081,0
622,2015-09-14,1,BABY CARE,75.212,0
623,2015-09-15,1,BABY CARE,76.805,0
624,2015-09-16,1,BABY CARE,64.838,0
625,2015-09-17,1,BABY CARE,NA,0
626,2015-09-18,1,BABY CARE,37.587,0
627,2015-09-19,1,BABY CARE,36.275,0
628,2015-09-20,1,BABY CARE,58.859,0
629,2015-09-21,1,BABY CARE,67.753,0
630,2015-09-22,1,BABY CARE,70.406,0
631,2015-09-23,1,BABY CARE,52.318,0
632,2015-09-24,1,BABY CARE,49.572,0
633,2015-09-25,1,BABY CARE,34.327,0
634,2015-09-26,1,BABY CARE,45.385,0
635,2015-09-27,1,BABY CARE,51.185,0
636,2015-09-28,1,BABY CARE,71.371,0
637,2015-09-29,1,BABY CARE,74.126,0
638,2015-09-30,1,BABY CARE,66.661,0
639,2015-10-01,1,BABY CARE,44.159,0
640,2015-10-02,1,BABY CARE,43.511,0
641,2015-10-03,1,BABY CARE,40.861,0
642,2015-10-04,1,BABY CARE,68.928,0
643,2015-10-05,1,BABY CARE,88.464,0
644,2015-10-06,1,BABY CARE,80.033,0
645,2015-10-07,1,BABY CARE,58.786,0
646,2015-10-08,1,BABY CARE,47.442,0
647,2015-10-09,1,BABY CARE,34.207,0
648,2015-10-10,1,BABY CARE,50.579,0
649,2015-10-11,1,BABY CARE,65.419,0
650,2015-10-12,1,BABY CARE,68.692,0
651,2015-10-13,1,BABY CARE,75.631,0
652,2015-10-14,1,BABY CARE,58.216,0
653,2015-10-15,1,BABY CARE,65.677,1
654,2015-10-16,1,BABY CARE,50.431,1
655,2015-10-17,1,BABY CARE,49.455,0
656,2015-10-18,1,BABY CARE,49.839,0
657,2015-10-19,1,BABY CARE,75.058,0
658,2015-10-20,1,BABY CARE,73.328,0
659,2015-10-21,1,BABY CARE,88.356,1
660,2015-10-22,1,BABY CARE,57.109,0
661,2015-10-23,1,BABY CARE,32.427,0
662,2015-10-24,1,BABY CARE,44.421,0
663,2015-10-25,1,BABY CARE,50.626,0
664,2015-10-26,1,BABY CARE,77.162,0
665,2015-10-27,1,BABY CARE,68.77,0
666,2015-10-28,1,BABY CARE,80.953,0
667,2015-10-29,1,BABY CARE,63.983,0
668,2015-10-30,1,BABY CARE,44.181,0
669,2015-10-31,1,BABY CARE,42.079,0
670,2015-11-01,1,BABY CARE,62.858,0
671,2015-11-02,1,BABY CARE,69.695,0
672,2015-11-03,1,BABY CARE,68.76,0
673,2015-11-04,1,BABY CARE,86.976,1
674,2015-11-05,1,BABY CARE,33.887,0
675,2015-11-06,1,BABY CARE,33.399,0
676,2015-11-07,1,BABY CARE,41.524,0
677,2015-11-08,1,BABY CARE,67.574,0
678,2015-11-09,1,BABY CARE,82.246,0
679,2015-11-10,1,BABY CARE,85.404,0
680,2015-11-11,1,BABY CARE,64.447,0
681,2015-11-12,1,BABY CARE,59.185,0
682,2015-11-13,1,BABY CARE,38.766,0
683,2015-11-14,1,BABY CARE,54.459,0
684,2015-11-15,1,BABY CARE,51.921,0
685,2015-11-16,1,BABY CARE,75.491,0
686,2015-11-17,1,BABY CARE,82.158,0
687,2015-11-18,1,BABY CARE,74.649,0
688,2015-11-19,1,BABY CARE,49.186,0
689,2015-11-20,1,BABY CARE,43.768,0
690,2015-11-21,1,BABY CARE,31.71,0
691,2015-11-22,1,BABY CARE,74.94,1
692,2015-11-23,1,BABY CARE,77.173,0
693,2015-11-24,1,BABY CARE,85.475,0
694,2015-11-25,1,BABY CARE,68.279,0
695,2015-11-26,1,BABY CARE,45.914,0
696,2015-11-27,1,BABY CARE,42.908,0
697,2015-11-28,1,BABY CARE,47.381,0
698,2015-11-29,1,BABY CARE,55.608,0
699,2015-11-30,1,BABY CARE,73.714,0
700,2015-12-01,1,BABY CARE,84.519,0
701,2015-12-02,1,BABY CARE,74.041,0
702,2015-12-03,1,BABY CARE,61.285,0
703,2015-12-04,1,BABY CARE,45.521,0
704,2015-12-05,1,BABY CARE,58.237,0
705,2015-12-06,1,BABY CARE,66.821,0
706,2015-12-07,1,BABY CARE,92.394,0
707,2015-12-08,1,BABY CARE,100.847,1
708,2015-12-09,1,BABY CARE,69.969,0
709,2015-12-10,1,BABY CARE,50.11,0
710,2015-12-11,1,BABY CARE,32.476,0
711,2015-12-12,1,BABY CARE,50.456,0
712,2015-12-13,1,BABY CARE,54.257,0
713,2015-12-14,1,BABY CARE,91.614,0
714,2015-12-15,1,BABY CARE,91.243,0
715,2015-12-16,1,BABY CARE,81.119,0
716,2015-12-17,1,BABY CARE,58.835,0
717,2015-12-18,1,BABY CARE,54.788,0
718,2015-12-19,1,BABY CARE,52.033,0
719,2015-12-20,1,BABY CARE,72.065,0
720,2015-12-21,1,BABY CARE,76.344,0
721,2015-12-22,1,BABY CARE,98.754,0
722,2015-12-23,1,BABY CARE,78.615,0
723,2015-12-24,1,BABY CARE,46.344,0
724,2015-12-25,1,BABY CARE,47.523,0
725,2015-12-26,1,BABY CARE,52.762,0
726,2015-12-27,1,BABY CARE,75.222,0
727,2015-12-28,1,BABY CARE,94.477,0
728,2015-12-29,1,BABY CARE,99.314,0
729,2015-12-30,1,BABY CARE,95.336,0
730,2015-12-31,1,BABY CARE,71.439,0
731,2015-01-01,1,BEAUTY,99.582,0
732,2015-01-02,1,BEAUTY,57.119,0
733,2015-01-03,1,BEAUTY,86.129,0
734,2015-01-04,1,BEAUTY,119.833,0
735,2015-01-05,1,BEAUTY,117.588,0
736,2015-01-06,1,BEAUTY,130.62,0
737,2015-01-07,1,BEAUTY,128.811,0
738,2015-01-08,1,BEAUTY,103.45,1
739,2015-01-09,1,BEAUTY,63.547,0
740,2015-01-10,1,BEAUTY,73.653,0
741,2015-01-11,1,BEAUTY,104.596,0
742,2015-01-12,1,BEAUTY,145.579,0
743,2015-01-13,1,BEAUTY,139.932,0
744,2015-01-14,1,BEAUTY,126.939,0
745,2015-01-15,1,BEAUTY,100.774,0
746,2015-01-16,1,BEAUTY,56.651,0
747,2015-01-17,1,BEAUTY,73.209,0
748,2015-01-18,1,BEAUTY,119.938,0
749,2015-01-19,1,BEAUTY,173.51,1
750,2015-01-20,1,BEAUTY,161.236,1
751,2015-01-21,1,BEAUTY,152.717,1
752,2015-01-22,1,BEAUTY,103.987,0
753,2015-01-23,1,BEAUTY,88.661,1
754,2015-01-24,1,BEAUTY,98.796,1
755,2015-01-25,1,BEAUTY,140.768,1
756,2015-01-26,1,BEAUTY,152.921,0
757,2015-01-27,1,BEAUTY,148.619,0
758,2015-01-28,1,BEAUTY,137.381,0
759,2015-01-29,1,BEAUTY,103.789,0
760,2015-01-30,1,BEAUTY,65.699,0
761,2015-01-31,1,BEAUTY,104.799,1
762,2015-02-01,1,BEAUTY,110.929,0
763,2015-02-02,1,BEAUTY,153.18,0
764,2015-02-03,1,BEAUTY,141.629,0
765,2015-02-04,1,BEAUTY,151.42,0
766,2015-02-05,1,BEAUTY,114.006,0
767,2015-02-06,1,BEAUTY,88.714,1
768,2015-02-07,1,BEAUTY,100.827,1
769,2015-02-08,1,BEAUTY,109.634,0
770,2015-02-09,1,BEAUTY,150.652,0
771,2015-02-10,1,BEAUTY,195.558,1
772,2015-02-11,1,BEAUTY,139.485,0
773,2015-02-12,1,BEAUTY,82.706,0
774,2015-02-13,1,BEAUTY,81.193,0
775,2015-02-14,1,BEAUTY,88.112,0
776,2015-02-15,1,BEAUTY,104.828,0
777,2015-02-16,1,BEAUTY,157.902,0
778,2015-02-17,1,BEAUTY,164.265,0
779,2015-02-18,1,BEAUTY,138.556,0
780,2015-02-19,1,BEAUTY,103.906,0
781,2015-02-20,1,BEAUTY,85.001,0
782,2015-02-21,1,BEAUTY,93.134,0
783,2015-02-22,1,BEAUTY,149.991,1
784,2015-02-23,1,BEAUTY,169.669,0
785,2015-02-24,1,BEAUTY,166.128,0
786,2015-02-25,1,BEAUTY,141.914,0
787,2015-02-26,1,BEAUTY,115.55,0
788,2015-02-27,1,BEAUTY,92.606,0
789,2015-02-28,1,BEAUTY,106.45,1
790,2015-03-01,1,BEAUTY,115.23,0
791,2015-03-02,1,BEAUTY,152.853,0
792,2015-03-03,1,BEAUTY,156.815,0
793,2015-03-04,1,BEAUTY,126.964,0
794,2015-03-05,1,BEAUTY,110.495,0
795,2015-03-06,1,BEAUTY,81.975,0
796,2015-03-07,1,BEAUTY,121.917,1
797,2015-03-08,1,BEAUTY,158.943,1
798,2015-03-09,1,BEAUTY,166.481,0
799,2015-03-10,1,BEAUTY,165.995,0
800,2015-03-11,1,BEAUTY,174.064,1
801,2015-03-12,1,BEAUTY,116.623,0
802,2015-03-13,1,BEAUTY,92.336,0
803,2015-03-14,1,BEAUTY,75.289,0
804,2015-03-15,1,BEAUTY,137.651,0
805,2015-03-16,1,BEAUTY,145.594,0
806,2015-03-17,1,BEAUTY,172.421,0
807,2015-03-18,1,BEAUTY,144.581,0
808,2015-03-19,1,BEAUTY,108.277,0
809,2015-03-20,1,BEAUTY,96.589,0
810,2015-03-21,1,BEAUTY,81.077,0
811,2015-03-22,1,BEAUTY,159.329,1
812,2015-03-23,1,BEAUTY,191.766,0
813,2015-03-24,1,BEAUTY,158.94,0
814,2015-03-25,1,BEAUTY,143.299,0
815,2015-03-26,1,BEAUTY,109.966,0
816,2015-03-27,1,BEAUTY,87.886,0
817,2015-03-28,1,BEAUTY,89.167,0
818,2015-03-29,1,BEAUTY,127.703,0
819,2015-03-30,1,BEAUTY,177.503,0
820,2015-03-31,1,BEAUTY,173.331,0
821,2015-04-01,1,BEAUTY,153.16,0
822,2015-04-02,1,BEAUTY,114.743,0
823,2015-04-03,1,BEAUTY,90.409,0
824,2015-04-04,1,BEAUTY,100.177,0
825,2015-04-05,1,BEAUTY,131.508,0
826,2015-04-06,1,BEAUTY,159.486,0
827,2015-04-07,1,BEAUTY,219.058,1
828,2015-04-08,1,BEAUTY,140.972,0
829,2015-04-09,1,BEAUTY,112.138,0
830,2015-04-10,1,BEAUTY,82.756,0
831,2015-04-11,1,BEAUTY,94.002,0
832,2015-04-12,1,BEAUTY,152.498,1
833,2015-04-13,1,BEAUTY,164.049,0
834,2015-04-14,1,BEAUTY,164.541,0
835,2015-04-15,1,BEAUTY,146.785,0
836,2015-04-16,1,BEAUTY,116.617,0
837,2015-04-17,1,BEAUTY,88.812,0
838,2015-04-18,1,BEAUTY,104.459,0
839,2015-04-19,1,BEAUTY,168.753,1
840,2015-04-20,1,BEAUTY,167.894,0
841,2015-04-21,1,BEAUTY,185.852,0
842,2015-04-22,1,BEAUTY,163.008,0
843,2015-04-23,1,BEAUTY,96.382,0
844,2015-04-24,1,BEAUTY,95.319,0
845,2015-04-25,1,BEAUTY,102.91,0
846,2015-04-26,1,BEAUTY,140.257,0
847,2015-04-27,1,BEAUTY,198.201,1
848,2015-04-28,1,BEAUTY,199.734,0
849,2015-04-29,1,BEAUTY,123.106,0
850,2015-04-30,1,BEAUTY,110.415,0
851,2015-05-01,1,BEAUTY,86.855,0
852,2015-05-02,1,BEAUTY,92.778,0
853,2015-05-03,1,BEAUTY,137.487,0
854,2015-05-04,1,BEAUTY,166.358,0
855,2015-05-05,1,BEAUTY,165.587,0
856,2015-05-06,1,BEAUTY,200.814,1
857,2015-05-07,1,BEAUTY,106.515,0
858,2015-05-08,1,BEAUTY,91.323,0
859,2015-05-09,1,BEAUTY,86.695,0
860,2015-05-10,1,BEAUTY,117.715,0
861,2015-05-11,1,BEAUTY,157.417,0
862,2015-05-12,1,BEAUTY,161.194,0
863,2015-05-13,1,BEAUTY,153.152,0
864,2015-05-14,1,BEAUTY,92.464,0
865,2015-05-15,1,BEAUTY,74.045,0
866,2015-05-16,1,BEAUTY,92.957,0
867,2015-05-17,1,BEAUTY,109.613,0
868,2015-05-18,1,BEAUTY,197.245,1
869,2015-05-19,1,BEAUTY,209.705,1
870,2015-05-20,1,BEAUTY,159.943,0
871,2015-05-21,1,BEAUTY,104.645,0
872,2015-05-22,1,BEAUTY,77.783,0
873,2015-05-23,1,BEAUTY,107.594,1
874,2015-05-24,1,BEAUTY,161.927,1
875,2015-05-25,1,BEAUTY,156.653,0
876,2015-05-26,1,BEAUTY,162.49,0
877,2015-05-27,1,BEAUTY,141.203,0
878,2015-05-28,1,BEAUTY,116.926,0
879,2015-05-29,1,BEAUTY,118.841,1
880,2015-05-30,1,BEAUTY,83.647,0
881,2015-05-31,1,BEAUTY,124.28,0
882,2015-06-01,1,BEAUTY,154.317,0
883,2015-06-02,1,BEAUTY,226.34,1
884,2015-06-03,1,BEAUTY,148.089,0
885,2015-06-04,1,BEAUTY,85.851,0
886,2015-06-05,1,BEAUTY,76.328,0
887,2015-06-06,1,BEAUTY,65.156,0
888,2015-06-07,1,BEAUTY,151.681,1
889,2015-06-08,1,BEAUTY,162.452,0
890,2015-06-09,1,BEAUTY,153.729,0
891,2015-06-10,1,BEAUTY,126.353,0
892,2015-06-11,1,BEAUTY,115.575,0
893,2015-06-12,1,BEAUTY,69.471,0
894,2015-06-13,1,BEAUTY,96.799,0
895,2015-06-14,1,BEAUTY,122.228,0
896,2015-06-15,1,BEAUTY,161.581,0
897,2015-06-16,1,BEAUTY,170.51,0
898,2015-06-17,1,BEAUTY,148.962,0
899,2015-06-18,1,BEAUTY,113.524,0
900,2015-06-19,1,BEAUTY,81.081,0
901,2015-06-20,1,BEAUTY,87.571,0
902,2015-06-21,1,BEAUTY,107.891,0
903,2015-06-22,1,BEAUTY,137.067,0
904,2015-06-23,1,BEAUTY,150.878,0
905,2015-06-24,1,BEAUTY,133.142,0
906,2015-06-25,1,BEAUTY,88.564,0
907,2015-06-26,1,BEAUTY,85.136,0
908,2015-06-27,1,BEAUTY,96.922,1
909,2015-06-28,1,BEAUTY,119.015,0
910,2015-06-29,1,BEAUTY,155.684,0
911,2015-06-30,1,BEAUTY,141.754,0
912,2015-07-01,1,BEAUTY,175.439,1
913,2015-07-02,1,BEAUTY,74.974,0
914,2015-07-03,1,BEAUTY,77.361,0
915,2015-07-04,1,BEAUTY,98.09,0
916,2015-07-05,1,BEAUTY,118.902,0
917,2015-07-06,1,BEAUTY,153.16,0
918,2015-07-07,1,BEAUTY,145.123,0
919,2015-07-08,1,BEAUTY,132.262,0
920,2015-07-09,1,BEAUTY,106.29,0
921,2015-07-10,1,BEAUTY,59.665,0
922,2015-07-11,1,BEAUTY,91.104,0
923,2015-07-12,1,BEAUTY,96.205,0
924,2015-07-13,1,BEAUTY,135.537,0
925,2015-07-14,1,BEAUTY,174.898,0
926,2015-07-15,1,BEAUTY,131.779,0
927,2015-07-16,1,BEAUTY,91.916,0
928,2015-07-17,1,BEAUTY,82.049,0
929,2015-07-18,1,BEAUTY,76.523,0
930,2015-07-19,1,BEAUTY,114.946,0
931,2015-07-20,1,BEAUTY,134.214,0
932,2015-07-21,1,BEAUTY,156.43,1
933,2015-07-22,1,BEAUTY,128.765,0
934,2015-07-23,1,BEAUTY,85.641,0
935,2015-07-24,1,BEAUTY,82.092,1
936,2015-07-25,1,BEAUTY,96.821,1
937,2015-07-26,1,BEAUTY,120.191,0
938,2015-07-27,1,BEAUTY,138.033,0
939,2015-07-28,1,BEAUTY,150.445,0
940,2015-07-29,1,BEAUTY,127.882,0
941,2015-07-30,1,BEAUTY,90.161,0
942,2015-07-31,1,BEAUTY,75.97,0
943,2015-08-01,1,BEAUTY,93.421,1
944,2015-08-02,1,BEAUTY,91.236,0
945,2015-08-03,1,BEAUTY,135.92,0
946,2015-08-04,1,BEAUTY,150.098,1
947,2015-08-05,1,BEAUTY,108.796,0
948,2015-08-06,1,BEAUTY,86.779,0
949,2015-08-07,1,BEAUTY,66.037,0
950,2015-08-08,1,BEAUTY,70.096,0
951,2015-08-09,1,BEAUTY,138.031,1
952,2015-08-10,1,BEAUTY,118.789,0
953,2015-08-11,1,BEAUTY,109.336,0
954,2015-08-12,1,BEAUTY,154.16,1
955,2015-08-13,1,BEAUTY,86.301,0
956,2015-08-14,1,BEAUTY,65.383,0
957,2015-08-15,1,BEAUTY,69.101,0
958,2015-08-16,1,BEAUTY,82.998,0
959,2015-08-17,1,BEAUTY,117.802,0
960,2015-08-18,1,BEAUTY,139.397,0
961,2015-08-19,1,BEAUTY,115.138,0
962,2015-08-20,1,BEAUTY,90.862,1
963,2015-08-21,1,BEAUTY,71.65,0
964,2015-08-22,1,BEAUTY,80.163,0
965,2015-08-23,1,BEAUTY,97.548,0
966,2015-08-24,1,BEAUTY,157.037,1
967,2015-08-25,1,BEAUTY,146.778,0
968,2015-08-26,1,BEAUTY,117.391,0
969,2015-08-27,1,BEAUTY,95.909,0
970,2015-08-28,1,BEAUTY,64.095,0
971,2015-08-29,1,BEAUTY,86.388,0
972,2015-08-30,1,BEAUTY,96.882,0
973,2015-08-31,1,BEAUTY,133.695,0
974,2015-09-01,1,BEAUTY,126.998,0
975,2015-09-02,1,BEAUTY,100.806,0
976,2015-09-03,1,BEAUTY,92.697,0
977,2015-09-04,1,BEAUTY,87.638,0
978,2015-09-05,1,BEAUTY,66.93,0
979,2015-09-06,1,BEAUTY,136.053,1
980,2015-09-07,1,BEAUTY,120.516,0
981,2015-09-08,1,BEAUTY,138.913,0
982,2015-09-09,1,BEAUTY,100.714,0
983,2015-09-10,1,BEAUTY,84.476,0
984,2015-09-11,1,BEAUTY,55.424,0
985,2015-09-12,1,BEAUTY,55.762,0
986,2015-09-13,1,BEAUTY,102.761,0
987,2015-09-14,1,BEAUTY,138.82,0
988,2015-09-15,1,BEAUTY,120.367,0
989,2015-09-16,1,BEAUTY,128.742,1
990,2015-09-17,1,BEAUTY,70.074,0
991,2015-09-18,1,BEAUTY,74.039,1
992,2015-09-19,1,BEAUTY,76.362,0
993,2015-09-20,1,BEAUTY,102.981,0
994,2015-09-21,1,BEAUTY,126.319,0
995,2015-09-22,1,BEAUTY,136.032,0
996,2015-09-23,1,BEAUTY,132.71,1
997,2015-09-24,1,BEAUTY,79.241,0
998,2015-09-25,1,BEAUTY,70.006,0
999,2015-09-26,1,BEAUTY,66.486,0
1000,2015-09-27,1,BEAUTY,85.602,0
1001,2015-09-28,1,BEAUTY,107.471,0
1002,2015-09-29,1,BEAUTY,156.19,0
1003,2015-09-30,1,BEAUTY,92.57,0
1004,2015-10-01,1,BEAUTY,81.468,0
1005,2015-10-02,1,BEAUTY,83.116,0
1006,2015-10-03,1,BEAUTY,78.266,0
1007,2015-10-04,1,BEAUTY,93.95,0
1008,2015-10-05,1,BEAUTY,127.722,0
1009,2015-10-06,1,BEAUTY,147.279,0
1010,2015-10-07,1,BEAUTY,112.667,0
1011,2015-10-08,1,BEAUTY,75.696,0
1012,2015-10-09,1,BEAUTY,78.483,0
1013,2015-10-10,1,BEAUTY,89.391,0
1014,2015-10-11,1,BEAUTY,110.455,1
1015,2015-10-12,1,BEAUTY,130.538,0
1016,2015-10-13,1,BEAUTY,131.136,0
1017,2015-10-14,1,BEAUTY,118.896,0
1018,2015-10-15,1,BEAUTY,108.35,1
1019,2015-10-16,1,BEAUTY,63.822,0
1020,2015-10-17,1,BEAUTY,75.258,0
1021,2015-10-18,1,BEAUTY,84.983,0
1022,2015-10-19,1,BEAUTY,140.985,1
1023,2015-10-20,1,BEAUTY,138.736,0
1024,2015-10-21,1,BEAUTY,113.839,0
1025,2015-10-22,1,BEAUTY,81.965,0
1026,2015-10-23,1,BEAUTY,47.49,0
1027,2015-10-24,1,BEAUTY,65.757,0
1028,2015-10-25,1,BEAUTY,100.855,0
1029,2015-10-26,1,BEAUTY,152.706,1
1030,2015-10-27,1,BEAUTY,134.036,0
1031,2015-10-28,1,BEAUTY,147.307,1
1032,2015-10-29,1,BEAUTY,83.201,0
1033,2015-10-30,1,BEAUTY,70.323,0
1034,2015-10-31,1,BEAUTY,70.317,0
1035,2015-11-01,1,BEAUTY,97.234,0
1036,2015-11-02,1,BEAUTY,157.841,1
1037,2015-11-03,1,BEAUTY,142.173,0
1038,2015-11-04,1,BEAUTY,125.241,0
1039,2015-11-05,1,BEAUTY,110.39,0
1040,2015-11-06,1,BEAUTY,56.953,0
1041,2015-11-07,1,BEAUTY,85.474,1
1042,2015-11-08,1,BEAUTY,109.187,0
1043,2015-11-09,1,BEAUTY,147.924,0
1044,2015-11-10,1,BEAUTY,151.035,0
1045,2015-11-11,1,BEAUTY,114.319,0
1046,2015-11-12,1,BEAUTY,102.997,1
1047,2015-11-13,1,BEAUTY,86.16,0
1048,2015-11-14,1,BEAUTY,91.849,0
1049,2015-11-15,1,BEAUTY,107.01,0
1050,2015-11-16,1,BEAUTY,151.523,0
1051,2015-11-17,1,BEAUTY,141.399,0
1052,2015-11-18,1,BEAUTY,113.445,0
1053,2015-11-19,1,BEAUTY,89.555,0
1054,2015-11-20,1,BEAUTY,71.038,0
1055,2015-11-21,1,BEAUTY,80.947,1
1056,2015-11-22,1,BEAUTY,105.551,0
1057,2015-11-23,1,BEAUTY,132.848,0
1058,2015-11-24,1,BEAUTY,150.074,0
1059,2015-11-25,1,BEAUTY,119.462,0
1060,2015-11-26,1,BEAUTY,97.348,0
1061,2015-11-27,1,BEAUTY,77.553,0
1062,2015-11-28,1,BEAUTY,96.704,1
1063,2015-11-29,1,BEAUTY,109.654,0
1064,2015-11-30,1,BEAUTY,165.435,0
1065,2015-12-01,1,BEAUTY,164.83,0
1066,2015-12-02,1,BEAUTY,144.379,0
1067,2015-12-03,1,BEAUTY,95.413,0
1068,2015-12-04,1,BEAUTY,65.225,0
1069,2015-12-05,1,BEAUTY,87.741,0
1070,2015-12-06,1,BEAUTY,113.771,0
1071,2015-12-07,1,BEAUTY,181.731,0
1072,2015-12-08,1,BEAUTY,132.847,0
1073,2015-12-09,1,BEAUTY,129.693,0
1074,2015-12-10,1,BEAUTY,112.797,0
1075,2015-12-11,1,BEAUTY,73.224,1
1076,2015-12-12,1,BEAUTY,81.407,0
1077,2015-12-13,1,BEAUTY,148.758,1
1078,2015-12-14,1,BEAUTY,183.516,1
1079,2015-12-15,1,BEAUTY,186.775,1
1080,2015-12-16,1,BEAUTY,134.226,0
1081,2015-12-17,1,BEAUTY,114.031,0
1082,2015-12-18,1,BEAUTY,64.142,0
1083,2015-12-19,1,BEAUTY,101.125,0
1084,2015-12-20,1,BEAUTY,158.866,1
1085,2015-12-21,1,BEAUTY,140.017,0
1086,2015-12-22,1,BEAUTY,146.033,0
1087,2015-12-23,1,BEAUTY,139.678,0
1088,2015-12-24,1,BEAUTY,105.959,0
1089,2015-12-25,1,BEAUTY,92.605,0
1090,2015-12-26,1,BEAUTY,88.518,0
1091,2015-12-27,1,BEAUTY,127.241,0
1092,2015-12-28,1,BEAUTY,170.488,0
1093,2015-12-29,1,BEAUTY,178.251,0
1094,2015-12-30,1,BEAUTY,151.788,0
1095,2015-12-31,1,BEAUTY,135.702,1
1096,2015-01-01,1,BEVERAGES,69.636,0
1097,2015-01-02,1,BEVERAGES,54.82,0
1098,2015-01-03,1,BEVERAGES,86.938,1
1099,2015-01-04,1,BEVERAGES,91.745,0
1100,2015-01-05,1,BEVERAGES,162.247,1
1101,2015-01-06,1,BEVERAGES,128.351,0
1102,2015-01-07,1,BEVERAGES,90.239,0
1103,2015-01-08,1,BEVERAGES,110.258,1
